minPts,epsilon,n_clusters,DCSI,Balance,Noise%
15,0.1,10,0.9158,0.6651,70.39
15,0.2,3,0.9879,0.5477,29.07
15,0.3,4,0.984,0.5386,20.21
15,0.4,4,0.9744,0.5466,12.56
15,0.5,4,0.9324,0.4947,10.18
15,0.6,4,0.8611,0.4879,9.52
15,0.7,4,0.8776,0.4555,8.15
15,0.8,5,0.9052,0.3593,7.14
15,0.9,6,0.9136,0.2937,6.01
15,1.0,6,0.9006,0.3129,5.31
15,1.1,7,0.9095,0.2675,4.53
15,1.2,7,0.9081,0.2641,4.14
15,1.3,3,0.6031,0.4073,3.51
15,1.4,1,0.0,1.0,1.52
15,1.5,1,0.0,1.0,1.01
15,1.6,1,0.0,1.0,0.9
15,1.7,1,0.0,1.0,0.9
15,1.8,1,0.0,1.0,0.9
15,1.9,1,0.0,1.0,0.55
15,2.0,1,0.0,1.0,0.55
15,2.1,1,0.0,1.0,0.43
15,2.2,1,0.0,1.0,0.43
15,2.3,1,0.0,1.0,0.43
15,2.4,1,0.0,1.0,0.43
15,2.5,1,0.0,1.0,0.43
15,2.6,1,0.0,1.0,0.43
15,2.8,1,0.0,1.0,0.43
15,3.0,1,0.0,1.0,0.27
15,3.25,1,0.0,1.0,0.23
15,3.5,1,0.0,1.0,0.2
15,3.75,1,0.0,1.0,0.2
