,Setting,Degree,Algorithm,min_pts,Balance_gender,Balance_race,Balance_marital_status,Balance_Mixed,Cluster_0,Cluster_1,Balances_per_Cluster_gender,Balances_per_Cluster_race,Balances_per_Cluster_marital_status,Balances_per_Cluster_Mixed,Balances_per_Group_per_Cluster_gender,Balances_per_Group_per_Cluster_race,Balances_per_Group_per_Cluster_marital_status,Balances_per_Group_per_Cluster_Mixed,Cluster_-1
0,G&M,2,GroundTruth,5,0.6050465831438798,0.5112179487179488,0.4430387901576694,0.3495065789473684,507,1482.0,"[0.38412149648104704, 0.8259716698067127]","[0.23076923076923075, 0.7916666666666667]","[0.15742684282010125, 0.7286507374952376]","[0, 0.6990131578947368]","{np.int64(0): [0.38412149648104704, 0.7807086960344676], np.int64(1): [0.8259716698067127, 0.9039069122293287]}","{np.int64(0): [0.23076923076923075, 0.7991452991452991, 0.6468903436988543, 0.7132867132867133, 0.9484339190221543], np.int64(1): [0.7916666666666667, 0.9357045143638851, 0.8922193081054077, 0.9106753812636166, 0.981399834665197]}","{np.int64(0): [0.39230769230769236, 0.5576701268742791, 0.41295546558704455, 0.15742684282010125, 0.41295546558704455, 0.3701015965166909], np.int64(1): [0.8278867102396514, 0.7286507374952376, 0.8327566320645906, 0.7762476227949374, 0.8327566320645905, 0.8227124183006536]}","{np.int64(0): [0.5604395604395604, 0.41295546558704455, 0.2004491858506457, 0, 0.573529411764706, 0.5772779700115341, 0, 0.7132867132867133, 0, 0, 0, 0.106993006993007, 0.30177514792899407, 0.1705685618729097, 0, 0.2942307692307692, 0, 0.6603198781416603, 0.4903846153846155, 0.611764705882353, 0.5319693094629155, 0.7647058823529411, 0.5465153452685422, 0, 0, 0, 0, 0.10323886639676114, 0, 0.24350132625994694, 0.7472527472527473, 0, 0.7647058823529411], np.int64(1): [0.869281045751634, 0.8327566320645906, 0.7852187028657618, 0.7450980392156863, 0.7456140350877193, 0.7494873547505126, 0.7450980392156862, 0.9106753812636166, 0.7450980392156863, 0.7450980392156862, 0.7450980392156863, 0.7659886384460326, 0.8071895424836601, 0.7789661319073085, 0.7450980392156862, 0.8055113937466879, 0.7450980392156863, 0.8958916900093371, 0.8515406162464985, 0.7828947368421053, 0.6990131578947368, 0.894736842105263, 0.7161296778066841, 0.7450980392156862, 0.7450980392156862, 0.7450980392156863, 0.7450980392156863, 0.7652358240593535, 0.7450980392156863, 0.794405997693195, 0.9204152249134948, 0.7450980392156863, 0.894736842105263]}",
1,G&M,2,DBSCAN,5,0.6976466158389997,0.49259947208915833,0.4920310880829016,0.4183937823834197,1930,,"[0.9975099804464722, 0.3977832512315271]","[0.9851989441783167, 0]","[0.9840621761658032, 0]","[0.8367875647668394, 0]","{np.int64(0): [0.9975099804464722, 0.9988561269722452], np.int64(1): [0.3977832512315271, 0.7837240159221583]}","{np.int64(0): [0.9958720330237358, 0.9851989441783167, 0.9958720330237358, 0.9958720330237357, 0.9999511543645739], np.int64(1): [0, 0.21878224974200206, 0, 0, 0.9883532360312547]}","{np.int64(0): [0.9996586187006321, 0.9998492699010834, 0.9958720330237357, 0.9974939744455986, 0.9858878944889308, 0.9840621761658032], np.int64(1): [0.9176136363636365, 0.9649122807017544, 0, 0.39390243902439026, 0.22703818369453044, 0.20639834881320948]}","{np.int64(0): [0.9958720330237357, 0.9958720330237357, 0.9967069660333909, 0.9958720330237357, 0.9958720330237358, 0.995872033023736, 0.9958720330237357, 0.9958720330237358, 0.9958720330237357, 0.9958720330237357, 0.9958720330237358, 0.9958720330237358, 0.995872033023736, 0.9958720330237358, 0.9958720330237357, 0.9958720330237357, 0.995872033023736, 0.9958720330237358, 0.9958720330237357, 0.9623056994818652, 0.9958720330237358, 0.9958720330237357, 0.9997927890592624, 0.9958720330237357, 0.9958720330237357, 0.995872033023736, 0.9958720330237358, 0.9958720330237357, 0.9958720330237357, 0.9993663208589069, 0.9563286454478165, 0.995872033023736, 0.8367875647668394], np.int64(1): [0, 0, 0.5572755417956656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09907120743034056, 0, 0, 0.95, 0, 0, 0, 0, 0, 0, 0.847027972027972, 0.08668730650154799, 0, 0.02476780185758514]}",51.0
2,G&M,2,FairDen_v1,15,0.9670858047509332,0.8225012901353923,0.7363007886433399,0.3288084464555053,1308,681.0,"[0.9777931367149394, 0.956378472786927]","[0.8877828054298643, 0.7572197748409202]","[0.7746667820668167, 0.6979347952198631]","[0.6576168929110106, 0]","{np.int32(0): [0.9777931367149394, 0.9896419600521177], np.int32(1): [0.956378472786927, 0.9804933423135421]}","{np.int32(0): [0.8944954128440366, 0.8877828054298643, 0.9734801249391337, 0.9042232277526395, 0.9934154698432521], np.int32(1): [0.8315018315018315, 0.7572197748409202, 0.9476755084825195, 0.7965558670404486, 0.9875110085335115]}","{np.int32(0): [0.9444497930104939, 0.9765447852527916, 0.9604056011588604, 0.9731480386782888, 0.9611323819468615, 0.7746667820668167], np.int32(1): [0.8870288790993638, 0.956891516055066, 0.9293255763843999, 0.9470022132498002, 0.9223278460468353, 0.6979347952198631]}","{np.int32(0): [0.6576168929110106, 0.8924800689506573, 0.9193215747837598, 0.7603211009174312, 0.845507433742728, 0.9479328011438103, 0.7603211009174313, 0.9676814011676396, 0.9864253393665159, 0.7515621633268692, 0.9333917189704667, 0.9841885472137573, 0.9357798165137614, 0.8897169727619555, 0.7603211009174313, 0.7603211009174311, 0.9864253393665159, 0.9786311199927332, 0.7603211009174313, 0.9284003194037797, 0.9820814220183486, 0.7891402714932128, 0.975215404472041, 0.7603211009174313, 0.8768225238813473, 0.9864253393665159, 0.9864253393665159, 0.9611323819468617, 0.9123853211009174, 0.9779943535599646, 0.986425339366516, 0.9864253393665159, 0.7603211009174312], np.int32(1): [0, 0.7686065383723626, 0.831441525450979, 0.6847662141779789, 0.6490455212922173, 0.9090861808914548, 0.6847662141779789, 0.9415535444947211, 0.9735682819383259, 0.3650881057268723, 0.8629355226271525, 0.9691429715658791, 0.8901960784313726, 0.7619230032560812, 0.6847662141779789, 0.684766214177979, 0.9735682819383259, 0.960574828221887, 0.6847662141779789, 0.8518722466960352, 0.9667287729571468, 0.48678414096916295, 0.9545592632268998, 0.6847662141779789, 0.7301762114537446, 0.9735682819383259, 0.973568281938326, 0.9223278460468352, 0.8559577677224737, 0.9567826219049065, 0.9735682819383259, 0.9735682819383259, 0.6847662141779789]}",
