,Data,Algorithm,min_pts,DCSI,Balance,ARI,NMI,Noise,Categorical,ARI_DB,NMI_DB,N_cluster
0,student_address,GroundTruth,15.0,0.0,0.6266525471977409,1.0,1.0,0.008130081300813009,None,0.005678703679895745,0.04271239855911031,17
1,student_address,GroundTruth_DB,15.0,0.8,0.9916306499571041,0.005678703679895745,0.04271239855911032,0.07588075880758807,None,1.0,1.0,2
2,student_address,FairDen,,0.04051065376197777,0.856842622571693,0.013129013169994482,0.06578174754050448,0.0027100271002710027,None,0.36161172105690426,0.3181588935374406,2
3,student_address,FairSC_normalized,,0.0,0.8848351740734124,0.02498357743747332,0.07530688828235688,0.0,None,-0.017121892036576606,0.03513493822152523,2
4,student_address,FairSC,,0.0,0.44986449864498645,0.003761164948760604,0.024422884635670692,0.0,None,-0.040587601125623186,0.00800791151843402,2
