,Data,Algorithm,min_pts,DCSI,Balance,ARI,NMI,Noise,Categorical,ARI_DB,NMI_DB,N_cluster
0,student,GroundTruth,15.0,0.0,0.6525412634954146,1.0,1.0,0.005291005291005291,None,0.005173278051604234,0.04197728039871938,16
1,student,GroundTruth_DB,15.0,0.8,0.7331422699558244,0.005173278051604234,0.04197728039871938,0.07142857142857142,None,1.0,1.0,2
2,student,FairDen,,0.04070030016212369,0.8734562470004799,0.013972698093600806,0.06748553653044707,0.0026455026455026454,None,0.3511562429703822,0.3092319126667364,2
3,student,FairSC_normalized,,0.0,0.9756359791676494,0.030854160679538337,0.08744212324664573,0.0,None,-0.007097045553323743,0.03450968575360159,2
4,student,FairSC,,0.0,0.925407505707589,0.0289637773022399,0.0715126870500129,0.0,None,-0.021419626357319834,0.02422755579822509,2
