minPts,epsilon,n_clusters,DCSI,Balance,Noise%
10,2.8,2,0.9614,0.4942,0.0
10,3.0,2,0.9614,0.4942,0.0
10,3.25,2,0.9614,0.4942,0.0
10,3.5,2,0.9614,0.4942,0.0
10,3.75,2,0.9614,0.4942,0.0
15,0.01,0,0.0,0.0,100.0
15,0.05,0,0.0,0.0,100.0
15,0.1,0,0.0,0.0,100.0
15,0.2,12,0.873,0.0491,82.14
15,0.3,14,0.8892,0.0739,54.4
15,0.4,3,0.6858,0.3315,21.1
15,0.5,3,0.6442,0.3215,10.42
15,0.6,1,0.0,1.0,6.4
15,0.7,2,0.9691,0.4977,2.86
15,0.8,2,0.9691,0.4965,1.86
15,0.9,2,0.9691,0.4962,1.38
15,1.0,2,0.9812,0.4959,0.82
15,1.1,2,0.9812,0.4957,0.68
15,1.2,2,0.9812,0.4952,0.38
15,1.3,2,0.9614,0.4945,0.16
15,1.4,2,0.9614,0.4943,0.1
15,1.5,2,0.9614,0.4943,0.04
15,1.6,2,0.9614,0.4942,0.02
15,1.7,2,0.9614,0.4942,0.02
15,1.8,2,0.9614,0.4942,0.02
15,1.9,2,0.9614,0.4942,0.0
15,2.0,2,0.9614,0.4942,0.0
15,2.1,2,0.9614,0.4942,0.0
15,2.2,2,0.9614,0.4942,0.0
15,2.3,2,0.9614,0.4942,0.0
15,2.4,2,0.9614,0.4942,0.0
15,2.5,2,0.9614,0.4942,0.0
15,2.6,2,0.9614,0.4942,0.0
15,2.8,2,0.9614,0.4942,0.0
15,3.0,2,0.9614,0.4942,0.0
15,3.25,2,0.9614,0.4942,0.0
15,3.5,2,0.9614,0.4942,0.0
15,3.75,2,0.9614,0.4942,0.0
